market_id,reason
0x401134d34fed3b3393abdbe970fb3e050927a1f5d80ac5d99ff612b75c73dbbc,not_binary
0x03bc948479c0b735efa6afba998555c93c8a62f9cb15f75fea2915c21d66c895,not_binary
0xf8e693ea00643ef4647f5869db00302a8d606ccdaccc90689180966b88c63614,not_binary
0x2796bf0092d7fd6e5ccfe5a7d03ae6830d155675083229f2a89a35666bb2e306,not_binary
0x050cc9439c7e4c4b94ceb606797324db96005043e4ac94193f4d55ffc15e1fa4,not_binary
0x18fb92678ac2632a0c7e83235376bc282b386107741b11bf5295f7cefa67dfba,not_binary
0x2096d8779a89eacee93740b46c6baeeb3e5a43c80a22483adf52391aaea11e59,not_binary
0xfb6c0316da961f1fd66fefa0606b82065eefa9e5ee1dbeabae9ab06e53e552de,not_binary
0x76084c46ea4b3376136a8039907dd038a803db67c23108f1f37f4a573f9e1e8c,not_binary
0xe6ee67e5db1bb81c415b67aff39a0b51c084c698b6dd298a2ddfaa73e2a19aca,not_binary
0xb7cbc1eb568869cd8077aa7745ec1ce9924e6fcb37b9c31e1a8c24a8e7f582f0,not_binary
0x27daa5877e551c83a988c6cecb3067045c100ae26035bcc29f2a951adb5b50a4,not_binary
0x87fbf65f00dbc56cef0fb24da15a326d3f604a0b08edbacb9e7806ef9ddb094e,not_binary
0x7ef56ffc0738abcbd1b5e77f56698b443ae67c354e82f20190bdc823ac589b7b,not_binary
0x3cd999a9c23e4f340147750ed4187bb4dcb10e6907885e53582487fe3a141334,not_binary
0x1236310312fd51e10eda2681ce720211b81b28e1f268abae6a15e02e454725ec,not_binary
0x5445048cca7e53588a8488a6976fbad733bfac26b9833fca02cd5ee6e9dde96c,not_binary
0x705f01950ba33e26143f324ed0d7c39b3a05739cd991f66f2e629dbad2ae0cf6,not_binary
0x53dcbae4a8961b0432dd7b85b43418970dae932544a7edc28dfceae82a608df7,not_binary
0xc4a7d711341f7c685138d9d05b48bc15c4c466dac41af49b8e3744d02a33e8e4,not_binary
0x7e8090c69c797aec5a7a0361e81845f2c9da7ed62fa7f6db15bae5b50fa8ca14,not_binary
0x86ce24e40dbb585d9b33fd310472bfda079441f2035170da812d539f98d2ebbf,not_binary
0xff5052ceb65c6c1f14b4e7271eb3d1574e664a668f92307c08e955d667a7e16b,not_binary
0xe1d12acff365599a14c716350719ba8acc6311f8041071c54d3a352c19d21e01,not_binary
0xf6544af40d9cabd678d979cc3b834d2d21ce8cf4e847300d2888b355c43cf17f,not_binary
0x97dc0582690a6d6d267ab0915cc70cb30b2cf93ead3262b80eda5831b43f9601,not_binary
0x6f2b1d45bd39656764db17c8271220091c2241485e0cba757e089312669fcf76,not_binary
0x9125dbedc315c4106a0958de35a72edc795daf90d3e2c673e9f69ac9a68c6095,not_binary
0x065f897a61e58e5aa28f878f3996e9dbc5d8df740ea67a429eb41a1653aff06f,not_binary
0xd37392e729ffb60add90808dc4f7c96d151e05785bce04e32283e97858f17349,not_binary
0xcc9a526193f634cf64c1a810456fffe8e923c8b7c10388bce59c02166e47c879,not_binary
0x8bb93f0cbdeed36e8eb78bf5b74a8ecd605e3060380c2b7d2f68ec1f00eb68d7,not_binary
0x451a25ff9a20d5db349f721d60f94c416d193dcadfbe1639932e775b9ceeef74,not_binary
0xa5d808eea29b8cab1405978d4c2823bf2a908c5d4422fbfa18f5cf9b59eee554,not_binary
0xffadbf2c98063f3b326b6223d055d0e489bf5a32b131e38533f38f3bd9649499,not_binary
0xadd66b73653c7c11da02af7ec7a28a07cf12572bba71fa751b52f02fe76800fd,not_binary
